,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
258,14391,Rayman 3: Hoodlum Havoc,PC,2003,Platform,Ubisoft,0.0,0.03,0.0,0.01,0.03
259,6594,Silent Hunter 5: Battle of the Atlantic,PC,2010,Simulation,Ubisoft,0.0,0.21,0.0,0.05,0.26
260,6745,Anno 2205,PC,2015,Strategy,Ubisoft,0.02,0.22,0.0,0.01,0.25
261,13793,CSI: Fatal Conspiracy,PC,2010,Adventure,Ubisoft,0.0,0.03,0.0,0.01,0.04
262,14410,Shaun White Skateboarding,PC,2010,Sports,Ubisoft,0.0,0.03,0.0,0.01,0.03
263,15798,Star Trek: Legacy,PC,2006,Simulation,Ubisoft,0.0,0.01,0.0,0.0,0.02
264,16013,Call of Juarez,PC,2006,Shooter,Ubisoft,0.0,0.01,0.0,0.0,0.01
265,15525,WRC 2: FIA World Rally Championship,PC,2011,Racing,Ubisoft,0.0,0.01,0.0,0.0,0.02
266,15575,The Crew: Wild Run,PC,2015,Action,Ubisoft,0.0,0.02,0.0,0.0,0.02
267,11515,Silent Hunter III,PC,2005,Simulation,Ubisoft,0.0,0.07,0.0,0.01,0.08
268,16462,Rugby World Cup 2015,PC,2015,Sports,Ubisoft,0.0,0.01,0.0,0.0,0.01
269,12838,IL-2 Sturmovik: Cliffs of Dover,PC,2011,Simulation,Ubisoft,0.0,0.04,0.0,0.01,0.05
270,16594,Myst IV: Revelation,PC,2004,Adventure,Ubisoft,0.01,0.0,0.0,0.0,0.01
271,13252,Far Cry,PC,2004,Shooter,Ubisoft,0.0,0.04,0.0,0.01,0.05
272,13308,Silent Hunter: Wolves of the Pacific,PC,2007,Simulation,Ubisoft,0.0,0.04,0.0,0.01,0.05
273,13506,IL-2 Sturmovik: 1946,PC,2006,Simulation,Ubisoft,0.0,0.04,0.0,0.01,0.04
274,13660,Heroes of Might and Magic V,PC,2006,Strategy,Ubisoft,0.0,0.03,0.0,0.01,0.04
275,14056,DarkStar One,PC,2006,Simulation,Ubisoft,0.0,0.03,0.0,0.01,0.04
276,14943,The Settlers: Rise of an Empire,PC,2007,Strategy,Ubisoft,0.01,0.01,0.0,0.0,0.02
277,15146,IL-2 Sturmovik: Forgotten Battles,PC,2003,Simulation,Ubisoft,0.0,0.02,0.0,0.0,0.02
278,15232,Fallout Trilogy,PC,2004,Role-Playing,Ubisoft,0.0,0.02,0.0,0.0,0.02
279,15513,Uru: Ages Beyond Myst,PC,2003,Adventure,Ubisoft,0.0,0.02,0.0,0.0,0.02
280,728,Prince of Persia: The Sands of Time,PS2,2003,Action,Ubisoft,0.88,1.03,0.0,0.31,2.22
281,1122,Prince of Persia: Warrior Within,PS2,2004,Action,Ubisoft,0.54,0.88,0.0,0.22,1.64
282,5104,Petz: Catz 2,PS2,2006,Simulation,Ubisoft,0.18,0.14,0.0,0.05,0.37
283,5779,Shaun White Snowboarding,PS2,2008,Sports,Ubisoft,0.15,0.12,0.0,0.04,0.31
284,2987,Prince of Persia: The Two Thrones,PS2,2005,Action,Ubisoft,0.57,0.02,0.0,0.09,0.68
285,3108,Monster Jam: Maximum Destruction,PS2,2002,Racing,Ubisoft,0.32,0.25,0.0,0.08,0.65
286,3554,XIII,PS2,2003,Shooter,Ubisoft,0.28,0.22,0.0,0.07,0.57
287,3554,XIII,PS2,2003,Shooter,Ubisoft,0.28,0.22,0.0,0.07,0.57
288,3652,Batman: Vengeance,PS2,2001,Adventure,Ubisoft,0.27,0.21,0.0,0.07,0.55
289,6465,Petz: Horsez 2,PS2,2007,Simulation,Ubisoft,0.13,0.1,0.0,0.03,0.26
290,6422,The Dog Island,PS2,2007,Adventure,Ubisoft,0.13,0.1,0.0,0.03,0.27
291,7327,Teenage Mutant Ninja Turtles: Smash-Up,PS2,2009,Fighting,Ubisoft,0.11,0.08,0.0,0.03,0.21
292,5284,Batman: Rise of Sin Tzu,PS2,2003,Action,Ubisoft,0.17,0.13,0.0,0.05,0.35
293,5451,Beyond Good & Evil,PS2,2003,Adventure,Ubisoft,0.16,0.13,0.0,0.04,0.33
294,5626,Darkwatch,PS2,2005,Shooter,Ubisoft,0.16,0.12,0.0,0.04,0.32
295,5650,Ultimate Fighting Championship: Throwdown,PS2,2002,Fighting,Ubisoft,0.16,0.12,0.0,0.04,0.32
296,6079,Rayman 3: Hoodlum Havoc,PS2,2003,Platform,Ubisoft,0.14,0.11,0.0,0.04,0.29
297,6109,Monster 4x4: Masters of Metal,PS2,2003,Racing,Ubisoft,0.14,0.11,0.0,0.04,0.28
298,6251,Myst III: Exile,PS2,2002,Adventure,Ubisoft,0.14,0.11,0.0,0.04,0.28
299,6501,Tom and Jerry in War of the Whiskers,PS2,2002,Fighting,Ubisoft,0.13,0.1,0.0,0.03,0.26
300,7321,The Dukes of Hazzard: Return of the General Lee,PS2,2004,Racing,Ubisoft,0.11,0.08,0.0,0.03,0.21
301,7698,Playboy: The Mansion,PS2,2005,Simulation,Ubisoft,0.1,0.08,0.0,0.03,0.2
302,7753,Sniper Elite,PS2,2005,Shooter,Ubisoft,0.1,0.07,0.0,0.02,0.19
303,14866,Open Season,PS2,2006,Platform,Ubisoft,0.01,0.01,0.0,0.0,0.03
304,8545,Fatal Frame II: Crimson Butterfly,PS2,2003,Action,Ubisoft,0.08,0.06,0.0,0.02,0.16
305,9000,CSI: 3 Dimensions of Murder,PS2,2007,Adventure,Ubisoft,0.07,0.06,0.0,0.02,0.14
306,9476,Drakengard 2,PS2,2005,Role-Playing,Ubisoft,0.06,0.05,0.0,0.02,0.13
307,9509,"Crouching Tiger, Hidden Dragon",PS2,2003,Action,Ubisoft,0.06,0.05,0.0,0.02,0.13
308,10603,Jade Cocoon 2,PS2,2001,Role-Playing,Ubisoft,0.05,0.04,0.0,0.01,0.1
309,11222,Wizardry: Tale of the Forsaken Land,PS2,2001,Role-Playing,Ubisoft,0.04,0.03,0.0,0.01,0.09
310,12500,Flipnic: Ultimate Pinball,PS2,2003,Misc,Ubisoft,0.03,0.02,0.0,0.01,0.06
311,4945,Just Dance 4,WiiU,2012,Misc,Ubisoft,0.22,0.14,0.0,0.03,0.39
312,9114,Watch Dogs,WiiU,2014,Action,Ubisoft,0.08,0.05,0.0,0.01,0.14
313,3299,Just Dance 2014,WiiU,2013,Misc,Ubisoft,0.33,0.23,0.0,0.05,0.61
314,2758,Just Dance 2015,WiiU,2014,Misc,Ubisoft,0.4,0.28,0.0,0.07,0.75
315,3444,Just Dance 2016,WiiU,2015,Misc,Ubisoft,0.28,0.25,0.0,0.05,0.58
316,2985,Rayman Legends,WiiU,2013,Platform,Ubisoft,0.26,0.33,0.03,0.06,0.68
317,11152,The Smurfs 2,WiiU,2013,Platform,Ubisoft,0.04,0.04,0.0,0.01,0.09
318,9146,Your Shape: Fitness Evolved 2013,WiiU,2012,Action,Ubisoft,0.06,0.07,0.0,0.01,0.14
319,9666,Marvel Avengers: Battle for Earth,WiiU,2012,Action,Ubisoft,0.07,0.04,0.0,0.01,0.12
320,11554,Just Dance: Disney Party 2,WiiU,2015,Action,Ubisoft,0.06,0.01,0.0,0.01,0.08
321,13917,Rabbids Land,WiiU,2012,Misc,Ubisoft,0.02,0.01,0.0,0.0,0.04
322,9522,Imagine: Fashion Designer,3DS,2011,Simulation,Ubisoft,0.1,0.02,0.0,0.01,0.13
323,8953,Rayman Origins,3DS,2012,Platform,Ubisoft,0.06,0.08,0.0,0.01,0.15
324,3150,Rayman 3D,3DS,2011,Platform,Ubisoft,0.23,0.35,0.0,0.06,0.64
325,4072,Asphalt 3D,3DS,2011,Racing,Ubisoft,0.27,0.16,0.02,0.04,0.49
326,4926,Combat of Giants: Dinosaurs 3D,3DS,2011,Strategy,Ubisoft,0.25,0.06,0.05,0.03,0.39
327,8764,The Adventures of Tintin: The Game,3DS,2011,Action,Ubisoft,0.05,0.09,0.0,0.02,0.15
328,10129,Funky Barn,3DS,2012,Simulation,Ubisoft,0.07,0.03,0.0,0.01,0.11
329,10730,Cubic Ninja,3DS,2011,Platform,Ubisoft,0.05,0.04,0.0,0.01,0.1
330,13655,Gravity Falls: Legend of the Gnome Gemulets,3DS,2015,Action,Ubisoft,0.03,0.0,0.0,0.0,0.04
331,10253,Michael Jackson: The Experience,PSV,2011,Misc,Ubisoft,0.05,0.04,0.0,0.02,0.11
332,3386,Rayman Origins,PSV,2012,Platform,Ubisoft,0.13,0.35,0.0,0.11,0.59
333,7455,Rayman Legends,PSV,2014,Platform,Ubisoft,0.03,0.12,0.0,0.05,0.21
334,6495,Lumines: Electronic Symphony,PSV,2012,Misc,Ubisoft,0.11,0.1,0.01,0.05,0.26
335,6988,Asphalt: Injection,PSV,2011,Action,Ubisoft,0.14,0.06,0.0,0.04,0.23
336,10408,Child of Light,PSV,2014,Role-Playing,Ubisoft,0.0,0.07,0.02,0.02,0.11
337,13972,Rugby World Cup 2015,PSV,2015,Sports,Ubisoft,0.0,0.03,0.0,0.01,0.04
338,16305,Tetris Ultimate,PSV,2014,Puzzle,Ubisoft,0.0,0.01,0.0,0.0,0.01
339,8667,Michael Jackson: The Experience,PSP,2010,Misc,Ubisoft,0.11,0.03,0.0,0.02,0.16
340,5643,Shaun White Snowboarding,PSP,2008,Sports,Ubisoft,0.26,0.03,0.0,0.03,0.32
341,5113,Prince of Persia: The Forgotten Sands,PSP,2010,Action,Ubisoft,0.09,0.18,0.01,0.1,0.37
342,9962,TMNT,PSP,2007,Action,Ubisoft,0.1,0.01,0.0,0.01,0.12
343,4547,Tales of the World: Radiant Mythology,PSP,2006,Role-Playing,Ubisoft,0.17,0.01,0.23,0.02,0.43
344,11062,Beowulf: The Game,PSP,2007,Action,Ubisoft,0.08,0.0,0.0,0.01,0.09
345,9837,Prince of Persia: Rival Swords,PSP,2007,Action,Ubisoft,0.08,0.02,0.0,0.02,0.12
346,9778,Tenchu: Shadow Assassins,PSP,2009,Action,Ubisoft,0.03,0.03,0.05,0.01,0.12
347,7397,Prince of Persia: Revelations,PSP,2005,Adventure,Ubisoft,0.18,0.01,0.0,0.02,0.21
348,11685,Open Season,PSP,2006,Platform,Ubisoft,0.07,0.0,0.0,0.01,0.08
349,9425,Star Wars: Lethal Alliance,PSP,2006,Action,Ubisoft,0.11,0.01,0.0,0.01,0.13
350,10297,Rocky Balboa,PSP,2007,Sports,Ubisoft,0.01,0.09,0.0,0.01,0.11
351,10953,GripShift,PSP,2005,Racing,Ubisoft,0.08,0.0,0.0,0.01,0.09
352,11383,Exit,PSP,2005,Puzzle,Ubisoft,0.07,0.0,0.0,0.01,0.08
353,14523,Star Trek: Tactical Assault,PSP,2006,Strategy,Ubisoft,0.02,0.01,0.0,0.0,0.03
354,14179,Astonishia Story,PSP,2006,Role-Playing,Ubisoft,0.03,0.0,0.0,0.0,0.03
355,5630,Prince of Persia: The Sands of Time,GC,2003,Action,Ubisoft,0.25,0.06,0.0,0.01,0.32
356,7718,Prince of Persia: Warrior Within,GC,2004,Action,Ubisoft,0.15,0.04,0.0,0.01,0.2
357,2605,Harvest Moon: A Wonderful Life,GC,2003,Role-Playing,Ubisoft,0.61,0.16,0.0,0.02,0.79
358,8923,Prince of Persia: The Two Thrones,GC,2005,Action,Ubisoft,0.11,0.03,0.0,0.0,0.15
359,13386,Monster Jam: Maximum Destruction,GC,2002,Racing,Ubisoft,0.04,0.01,0.0,0.0,0.05
360,11215,XIII,GC,2003,Shooter,Ubisoft,0.07,0.02,0.0,0.0,0.09
361,11215,XIII,GC,2003,Shooter,Ubisoft,0.07,0.02,0.0,0.0,0.09
362,6537,Batman: Vengeance,GC,2001,Adventure,Ubisoft,0.2,0.05,0.0,0.01,0.26
363,12478,Batman: Rise of Sin Tzu,GC,2003,Action,Ubisoft,0.05,0.01,0.0,0.0,0.06
364,11831,Beyond Good & Evil,GC,2003,Adventure,Ubisoft,0.06,0.01,0.0,0.0,0.07
365,11624,Ultimate Fighting Championship: Throwdown,GC,2002,Fighting,Ubisoft,0.06,0.02,0.0,0.0,0.08
366,6814,Harvest Moon: Magical Melody,GC,2005,Simulation,Ubisoft,0.19,0.05,0.0,0.01,0.24
367,12002,Rayman 3: Hoodlum Havoc,GC,2003,Platform,Ubisoft,0.05,0.01,0.0,0.0,0.07
368,13080,Monster 4x4: Masters of Metal,GC,2003,Racing,Ubisoft,0.04,0.01,0.0,0.0,0.05
369,8232,Open Season,GC,2006,Platform,Ubisoft,0.13,0.03,0.0,0.0,0.17
370,11574,Evolution Worlds,GC,2002,Role-Playing,Ubisoft,0.06,0.02,0.0,0.0,0.08
371,12518,Worms Blast,GC,2002,Puzzle,Ubisoft,0.05,0.01,0.0,0.0,0.06
372,14226,The Sum of All Fears,GC,2003,Shooter,Ubisoft,0.03,0.01,0.0,0.0,0.03
373,15803,Pro Rally,GC,2002,Racing,Ubisoft,0.01,0.0,0.0,0.0,0.02
374,6645,Scrabble,PS,1999,Misc,Ubisoft,0.14,0.1,0.0,0.02,0.25
375,6645,Scrabble,PS,1999,Misc,Ubisoft,0.14,0.1,0.0,0.02,0.25
376,13032,Batman: Gotham City Racer,PS,2001,Racing,Ubisoft,0.03,0.02,0.0,0.0,0.05
377,2828,Star Wars Episode III: Revenge of the Sith,GBA,2005,Action,Ubisoft,0.52,0.19,0.0,0.01,0.72
378,8814,Prince of Persia: The Sands of Time,GBA,2003,Action,Ubisoft,0.11,0.04,0.0,0.0,0.15
379,10526,Monster Jam: Maximum Destruction,GBA,2002,Racing,Ubisoft,0.07,0.03,0.0,0.0,0.1
380,3199,Dogz,GBA,2004,Simulation,Ubisoft,0.45,0.17,0.0,0.01,0.63
381,3434,Harvest Moon: Friends of Mineral Town,GBA,2003,Simulation,Ubisoft,0.34,0.13,0.11,0.01,0.59
382,6776,Catz,GBA,2005,Simulation,Ubisoft,0.18,0.06,0.0,0.0,0.24
383,8111,Batman: Vengeance,GBA,2001,Adventure,Ubisoft,0.13,0.05,0.0,0.0,0.18
384,4007,Rayman Advance,GBA,2001,Platform,Ubisoft,0.36,0.13,0.0,0.01,0.5
385,4611,Star Wars Trilogy: Apprentice of the Force,GBA,2004,Action,Ubisoft,0.3,0.11,0.0,0.01,0.42
386,4683,Scooby-Doo and the Cyber Chase,GBA,2001,Adventure,Ubisoft,0.3,0.11,0.0,0.01,0.41
387,12164,Batman: Rise of Sin Tzu,GBA,2003,Action,Ubisoft,0.05,0.02,0.0,0.0,0.07
388,5773,Mega Man Battle Network 2,GBA,2002,Action,Ubisoft,0.22,0.08,0.0,0.01,0.31
389,6609,Super Street Fighter II: Turbo Revival,GBA,2001,Fighting,Ubisoft,0.18,0.07,0.0,0.0,0.25
390,7475,Final Fight One,GBA,2001,Fighting,Ubisoft,0.09,0.03,0.08,0.0,0.21
391,7573,Harvest Moon: More Friends of Mineral Town,GBA,2003,Simulation,Ubisoft,0.14,0.05,0.0,0.0,0.2
392,7590,Super Dodge Ball Advance,GBA,2001,Sports,Ubisoft,0.14,0.05,0.0,0.0,0.2
393,9301,Tomb Raider: The Prophecy,GBA,2002,Action,Ubisoft,0.1,0.04,0.0,0.0,0.14
394,12471,Salt Lake 2002,GBA,2002,Sports,Ubisoft,0.04,0.02,0.0,0.0,0.06
395,9346,Bratz,GBA,2002,Platform,Ubisoft,0.1,0.04,0.0,0.0,0.13
396,14157,"Crouching Tiger, Hidden Dragon",GBA,2003,Action,Ubisoft,0.02,0.01,0.0,0.0,0.03
397,12829,Worms World Party,GBA,2002,Strategy,Ubisoft,0.04,0.01,0.0,0.0,0.05
398,13549,Advance Guardian Heroes,GBA,2004,Role-Playing,Ubisoft,0.03,0.01,0.0,0.0,0.04
399,13962,The Sum of All Fears,GBA,2002,Shooter,Ubisoft,0.03,0.01,0.0,0.0,0.04
400,14563,Planet of the Apes,GBA,2001,Action,Ubisoft,0.02,0.01,0.0,0.0,0.03
401,15802,Davis Cup Tennis,GBA,2002,Sports,Ubisoft,0.01,0.0,0.0,0.0,0.02
402,16307,Moto Racer Advance,GBA,2002,Racing,Ubisoft,0.01,0.0,0.0,0.0,0.01
403,2861,Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,Wii,2007,Role-Playing,Square Enix,0.18,0.01,0.5,0.02,0.71
404,6497,Final Fantasy Crystal Chronicles: Echoes of Time,Wii,2009,Role-Playing,Square Enix,0.13,0.06,0.05,0.02,0.26
405,4820,Final Fantasy Crystal Chronicles: The Crystal Bearers,Wii,2009,Action,Square Enix,0.22,0.08,0.08,0.03,0.4
406,831,Kingdom Hearts 358/2 Days,DS,2009,Role-Playing,Square Enix,1.11,0.27,0.53,0.14,2.04
407,974,Dragon Quest Monsters: Joker,DS,2006,Role-Playing,Square Enix,0.23,0.03,1.49,0.03,1.78
408,1331,Dragon Quest Monsters: Joker 2,DS,2010,Role-Playing,Square Enix,0.11,0.08,1.24,0.02,1.45
409,1392,Final Fantasy XII: Revenant Wings,DS,2007,Role-Playing,Square Enix,0.34,0.42,0.54,0.1,1.39
410,2117,Kingdom Hearts Re:coded,DS,2010,Role-Playing,Square Enix,0.56,0.1,0.27,0.05,0.98
411,2604,Final Fantasy Tactics A2: Grimoire of the Rift,DS,2007,Role-Playing,Square Enix,0.42,0.03,0.3,0.04,0.79
412,3010,Final Fantasy Crystal Chronicles: Ring of Fates,DS,2007,Role-Playing,Square Enix,0.22,0.01,0.42,0.02,0.67
413,3396,Final Fantasy: The 4 Heroes of Light,DS,2009,Role-Playing,Square Enix,0.23,0.11,0.23,0.03,0.59
414,4136,Final Fantasy Crystal Chronicles: Echoes of Time,DS,2009,Role-Playing,Square Enix,0.12,0.06,0.27,0.02,0.48
415,4397,Dragon Quest Heroes: Rocket Slime,DS,2005,Action,Square Enix,0.13,0.0,0.31,0.01,0.45
416,4574,Valkyrie Profile: Covenant of the Plume,DS,2008,Role-Playing,Square Enix,0.23,0.02,0.16,0.02,0.42
417,4708,Itadaki Street DS,DS,2007,Misc,Square Enix,0.0,0.0,0.41,0.0,0.41
418,7780,Disgaea DS,DS,2008,Role-Playing,Square Enix,0.11,0.02,0.05,0.01,0.19
419,7782,Space Invaders Extreme 2,DS,2009,Shooter,Square Enix,0.17,0.01,0.0,0.01,0.19
420,8244,SaGa 2: Hihou Densetsu - Goddess of Destiny,DS,2009,Role-Playing,Square Enix,0.0,0.0,0.17,0.0,0.17
421,8486,Lufia: Curse of the Sinistrals,DS,2010,Role-Playing,Square Enix,0.12,0.0,0.03,0.01,0.16
422,8737,Space Invaders Extreme,DS,2008,Shooter,Square Enix,0.12,0.01,0.01,0.01,0.15
423,8781,Heroes of Mana,DS,2007,Strategy,Square Enix,0.08,0.01,0.05,0.01,0.15
424,10459,Exit DS,DS,2008,Puzzle,Square Enix,0.09,0.0,0.01,0.01,0.1
425,11003,Blood of Bahamut,DS,2009,Role-Playing,Square Enix,0.0,0.0,0.09,0.0,0.09
426,11334,SaGa 3: Jikuu no Hasha - Shadow or Light,DS,2011,Role-Playing,Square Enix,0.0,0.0,0.08,0.0,0.08
427,11614,Nanashi no Game,DS,2008,Adventure,Square Enix,0.0,0.0,0.08,0.0,0.08
428,11681,The Legend of Kage 2,DS,2008,Action,Square Enix,0.07,0.0,0.0,0.0,0.08
429,12277,My Pet Shop,DS,2008,Simulation,Square Enix,0.06,0.0,0.0,0.0,0.06
430,12430,Arkanoid DS,DS,2007,Puzzle,Square Enix,0.06,0.0,0.0,0.0,0.06
431,12854,Front Mission 2089: Border of Madness,DS,2008,Strategy,Square Enix,0.0,0.0,0.05,0.0,0.05
432,14061,Kuroshitsuji: Phantom & Ghost,DS,2009,Action,Square Enix,0.0,0.0,0.04,0.0,0.04
433,14578,Nanashi no Game Me,DS,2009,Action,Square Enix,0.0,0.0,0.03,0.0,0.03
434,15383,Cross Treasures,DS,2009,Role-Playing,Square Enix,0.0,0.0,0.02,0.0,0.02
435,1006,Kingdom Hearts,PS3,2013,Role-Playing,Square Enix,0.9,0.37,0.25,0.24,1.75
436,170,Final Fantasy XIII,PS3,2009,Role-Playing,Square Enix,1.74,1.24,1.87,0.52,5.36
437,1489,Kingdom Hearts II,PS3,2014,Role-Playing,Square Enix,0.52,0.43,0.18,0.19,1.32
438,564,Final Fantasy XIII-2,PS3,2011,Role-Playing,Square Enix,0.78,0.75,0.89,0.26,2.68
439,747,Hitman: Absolution,PS3,2012,Action,Square Enix,0.59,1.07,0.07,0.45,2.19
440,978,Just Cause 2,PS3,2010,Action,Square Enix,0.45,0.94,0.06,0.33,1.78
441,1394,Deus Ex: Human Revolution,PS3,2011,Shooter,Square Enix,0.5,0.6,0.07,0.23,1.39
442,1871,Lightning Returns: Final Fantasy XIII,PS3,2013,Role-Playing,Square Enix,0.31,0.22,0.45,0.12,1.1
443,1950,Sleeping Dogs,PS3,2012,Action,Square Enix,0.31,0.5,0.05,0.19,1.06
444,3398,Kane & Lynch 2: Dog Days,PS3,2010,Shooter,Square Enix,0.17,0.28,0.05,0.1,0.59
445,3922,Disgaea 3: Absence of Justice,PS3,2008,Role-Playing,Square Enix,0.32,0.04,0.11,0.04,0.51
446,4889,Dungeon Siege III,PS3,2011,Role-Playing,Square Enix,0.17,0.14,0.03,0.06,0.39
447,8767,Murdered: Soul Suspect,PS3,2014,Action,Square Enix,0.05,0.06,0.02,0.02,0.15
448,5869,Drakengard 3,PS3,2013,Role-Playing,Square Enix,0.1,0.0,0.19,0.02,0.3
449,5962,Front Mission Evolved,PS3,2010,Shooter,Square Enix,0.09,0.07,0.11,0.03,0.29
450,8118,MindJack,PS3,2011,Shooter,Square Enix,0.07,0.08,0.0,0.03,0.18
451,15271,Final Fantasy XIV: Heavensward,PS3,2015,Action,Square Enix,0.01,0.0,0.01,0.0,0.02
452,754,Final Fantasy XIII,X360,2010,Role-Playing,Square Enix,1.27,0.68,0.01,0.2,2.17
453,2770,Final Fantasy XIII-2,X360,2011,Role-Playing,Square Enix,0.36,0.3,0.02,0.06,0.74
454,999,Hitman: Absolution,X360,2012,Action,Square Enix,0.68,0.9,0.01,0.17,1.76
455,1134,Just Cause 2,X360,2010,Action,Square Enix,0.59,0.85,0.02,0.17,1.62
456,1400,Deus Ex: Human Revolution,X360,2011,Shooter,Square Enix,0.76,0.48,0.02,0.12,1.39
457,4874,Rise of the Tomb Raider,X360,2015,Adventure,Square Enix,0.17,0.19,0.0,0.03,0.4
458,6064,Lightning Returns: Final Fantasy XIII,X360,2013,Role-Playing,Square Enix,0.15,0.1,0.01,0.02,0.29
459,2358,Sleeping Dogs,X360,2012,Action,Square Enix,0.38,0.41,0.01,0.08,0.88
460,2613,Star Ocean: The Last Hope,X360,2009,Role-Playing,Square Enix,0.32,0.2,0.21,0.06,0.79
461,2907,Infinite Undiscovery,X360,2008,Role-Playing,Square Enix,0.34,0.18,0.12,0.06,0.7
462,2969,The Last Remnant,X360,2008,Role-Playing,Square Enix,0.25,0.2,0.18,0.06,0.69
463,4031,Kane & Lynch 2: Dog Days,X360,2010,Shooter,Square Enix,0.2,0.23,0.01,0.05,0.49
464,5123,Dungeon Siege III,X360,2011,Role-Playing,Square Enix,0.21,0.12,0.01,0.03,0.37
465,5310,Supreme Commander 2,X360,2010,Strategy,Square Enix,0.23,0.1,0.0,0.03,0.35
466,10308,Murdered: Soul Suspect,X360,2014,Action,Square Enix,0.06,0.04,0.0,0.01,0.11
467,7790,Final Fantasy XI,X360,2006,Role-Playing,Square Enix,0.17,0.01,0.0,0.01,0.19
468,7597,Front Mission Evolved,X360,2010,Shooter,Square Enix,0.1,0.07,0.02,0.02,0.2
469,6380,Final Fantasy XI: Ultimate Collection,X360,2009,Role-Playing,Square Enix,0.25,0.0,0.0,0.02,0.27
470,10815,MindJack,X360,2011,Shooter,Square Enix,0.07,0.02,0.0,0.01,0.1
471,949,Just Cause 3,PS4,2015,Action,Square Enix,0.46,1.02,0.07,0.28,1.83
472,4517,Sleeping Dogs,PS4,2014,Action,Square Enix,0.16,0.2,0.0,0.07,0.43
473,2129,Final Fantasy Type-0,PS4,2015,Role-Playing,Square Enix,0.37,0.32,0.15,0.14,0.97
474,2877,Final Fantasy X/X-2 HD Remaster,PS4,2015,Role-Playing,Square Enix,0.29,0.25,0.06,0.11,0.71
475,3894,Lords of the Fallen,PS4,2014,Role-Playing,Square Enix,0.17,0.23,0.02,0.09,0.51
476,5501,Deus Ex: Mankind Divided,PS4,2016,Role-Playing,Square Enix,0.1,0.18,0.0,0.05,0.33
477,5615,Murdered: Soul Suspect,PS4,2014,Action,Square Enix,0.09,0.16,0.02,0.05,0.32
478,9729,Final Fantasy XIV: Heavensward,PS4,2015,Action,Square Enix,0.0,0.05,0.06,0.01,0.12
479,11267,Lara Croft and the Temple of Osiris,PS4,2014,Action,Square Enix,0.0,0.07,0.0,0.01,0.08
480,2369,Just Cause 3,XOne,2015,Action,Square Enix,0.42,0.38,0.0,0.07,0.88
481,1526,Rise of the Tomb Raider,XOne,2015,Adventure,Square Enix,0.53,0.64,0.02,0.1,1.3
482,7688,Sleeping Dogs,XOne,2014,Action,Square Enix,0.1,0.09,0.0,0.02,0.2
483,6703,Final Fantasy Type-0,XOne,2015,Role-Playing,Square Enix,0.15,0.07,0.0,0.02,0.25
484,7313,Lords of the Fallen,XOne,2014,Role-Playing,Square Enix,0.1,0.1,0.0,0.02,0.22
485,8949,Deus Ex: Mankind Divided,XOne,2016,Role-Playing,Square Enix,0.08,0.06,0.0,0.01,0.15
486,8574,Murdered: Soul Suspect,XOne,2014,Action,Square Enix,0.08,0.07,0.0,0.01,0.16
487,6709,Hitman: Absolution,PC,2012,Action,Square Enix,0.03,0.17,0.0,0.04,0.25
488,9138,Just Cause 3,PC,2015,Action,Square Enix,0.03,0.11,0.0,0.01,0.14
489,9549,Just Cause 2,PC,2010,Action,Square Enix,0.0,0.1,0.0,0.03,0.13
490,3432,Deus Ex: Human Revolution,PC,2011,Shooter,Square Enix,0.25,0.25,0.0,0.09,0.59
491,10733,Rise of the Tomb Raider,PC,2016,Adventure,Square Enix,0.0,0.09,0.0,0.01,0.1
492,9678,Sleeping Dogs,PC,2012,Action,Square Enix,0.06,0.05,0.0,0.02,0.12
493,16028,The Last Remnant,PC,2009,Role-Playing,Square Enix,0.0,0.01,0.0,0.0,0.01
494,11933,Kane & Lynch 2: Dog Days,PC,2010,Shooter,Square Enix,0.0,0.06,0.0,0.01,0.07
495,14472,Lords of the Fallen,PC,2014,Role-Playing,Square Enix,0.0,0.03,0.0,0.0,0.03
496,8251,Dungeon Siege III,PC,2011,Role-Playing,Square Enix,0.08,0.08,0.0,0.02,0.17
497,7800,Supreme Commander 2,PC,2010,Strategy,Square Enix,0.0,0.15,0.0,0.04,0.19
498,15412,Deus Ex: Mankind Divided,PC,2016,Role-Playing,Square Enix,0.0,0.02,0.0,0.0,0.02
499,12690,Murdered: Soul Suspect,PC,2014,Action,Square Enix,0.0,0.05,0.0,0.01,0.06
500,12873,Front Mission Evolved,PC,2010,Shooter,Square Enix,0.05,0.0,0.0,0.0,0.05
501,15643,Final Fantasy XIV: Heavensward,PC,2015,Action,Square Enix,0.01,0.01,0.0,0.0,0.02
502,15642,Lara Croft and the Temple of Osiris,PC,2014,Action,Square Enix,0.0,0.02,0.0,0.0,0.02
503,15252,Order of War,PC,2009,Strategy,Square Enix,0.0,0.01,0.0,0.0,0.02
504,148,Final Fantasy XII,PS2,2006,Role-Playing,Square Enix,1.88,0.0,2.33,1.74,5.95
505,181,Dragon Quest VIII: Journey of the Cursed King,PS2,2004,Role-Playing,Square Enix,0.65,0.75,3.61,0.2,5.21
506,256,Kingdom Hearts II,PS2,2005,Role-Playing,Square Enix,2.2,0.58,1.38,0.17,4.33
507,1279,Dirge of Cerberus: Final Fantasy VII,PS2,2006,Shooter,Square Enix,0.47,0.37,0.52,0.12,1.48
