,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
267,281,Watch Dogs,PS4,2014,Action,Ubisoft,1.4,1.86,0.11,0.77,4.14
268,296,Far Cry 4,PS4,2014,Shooter,Ubisoft,1.12,2.12,0.1,0.69,4.03
269,4916,Just Dance 2014,PS4,2013,Misc,Ubisoft,0.18,0.16,0,0.05,0.39
270,5060,Just Dance 2015,PS4,2014,Misc,Ubisoft,0.19,0.13,0,0.06,0.38
271,1051,The Crew,PS4,2014,Racing,Ubisoft,0.34,1.08,0.03,0.26,1.7
272,5347,Just Dance 2016,PS4,2015,Misc,Ubisoft,0.16,0.13,0,0.06,0.35
273,4507,Trials Fusion,PS4,2014,Racing,Ubisoft,0.13,0.21,0.01,0.08,0.43
274,5623,TrackMania Turbo,PS4,2016,Action,Ubisoft,0.03,0.24,0,0.05,0.32
275,13072,Child of Light,PS4,2014,Role-Playing,Ubisoft,0,0.01,0.04,0,0.05
276,10893,The Crew: Wild Run,PS4,2015,Action,Ubisoft,0,0.08,0,0.01,0.09
277,12728,Rugby World Cup 2015,PS4,2015,Sports,Ubisoft,0,0.05,0,0.01,0.06
278,12078,Toy Soldiers: War Chest,PS4,2015,Action,Ubisoft,0.06,0,0,0.01,0.07
279,1204,Watch Dogs,XOne,2014,Action,Ubisoft,0.9,0.53,0,0.13,1.55
280,1149,Far Cry 4,XOne,2014,Shooter,Ubisoft,0.79,0.68,0.01,0.13,1.61
281,4410,Just Dance 2014,XOne,2013,Misc,Ubisoft,0.3,0.11,0,0.04,0.45
282,3818,Just Dance 2015,XOne,2014,Misc,Ubisoft,0.35,0.13,0,0.05,0.53
283,3221,The Crew,XOne,2014,Racing,Ubisoft,0.24,0.34,0,0.05,0.63
284,5693,Just Dance 2016,XOne,2015,Misc,Ubisoft,0.24,0.04,0,0.03,0.32
285,6780,Trials Fusion,XOne,2014,Racing,Ubisoft,0.12,0.1,0,0.02,0.24
286,12581,TrackMania Turbo,XOne,2016,Action,Ubisoft,0.02,0.03,0,0,0.06
287,15615,The Crew: Wild Run,XOne,2015,Action,Ubisoft,0,0.02,0,0,0.02
288,12119,Just Dance: Disney Party 2,XOne,2015,Action,Ubisoft,0.05,0.01,0,0.01,0.07
289,15156,Rugby World Cup 2015,XOne,2015,Sports,Ubisoft,0,0.02,0,0,0.02
290,12960,Toy Soldiers: War Chest,XOne,2015,Action,Ubisoft,0.05,0,0,0.01,0.05
291,8667,Michael Jackson: The Experience,PSP,2010,Misc,Ubisoft,0.11,0.03,0,0.02,0.16
292,5113,Prince of Persia: The Forgotten Sands,PSP,2010,Action,Ubisoft,0.09,0.18,0.01,0.1,0.37
293,5643,Shaun White Snowboarding,PSP,2008,Sports,Ubisoft,0.26,0.03,0,0.03,0.32
294,9962,TMNT,PSP,2007,Action,Ubisoft,0.1,0.01,0,0.01,0.12
295,4547,Tales of the World: Radiant Mythology,PSP,2006,Role-Playing,Ubisoft,0.17,0.01,0.23,0.02,0.43
296,11062,Beowulf: The Game,PSP,2007,Action,Ubisoft,0.08,0,0,0.01,0.09
297,9837,Prince of Persia: Rival Swords,PSP,2007,Action,Ubisoft,0.08,0.02,0,0.02,0.12
298,7397,Prince of Persia: Revelations,PSP,2005,Adventure,Ubisoft,0.18,0.01,0,0.02,0.21
299,11685,Open Season,PSP,2006,Platform,Ubisoft,0.07,0,0,0.01,0.08
300,9425,Star Wars: Lethal Alliance,PSP,2006,Action,Ubisoft,0.11,0.01,0,0.01,0.13
301,10297,Rocky Balboa,PSP,2007,Sports,Ubisoft,0.01,0.09,0,0.01,0.11
302,10953,GripShift,PSP,2005,Racing,Ubisoft,0.08,0,0,0.01,0.09
303,11383,Exit,PSP,2005,Puzzle,Ubisoft,0.07,0,0,0.01,0.08
304,14523,Star Trek: Tactical Assault,PSP,2006,Strategy,Ubisoft,0.02,0.01,0,0,0.03
305,14179,Astonishia Story,PSP,2006,Role-Playing,Ubisoft,0.03,0,0,0,0.03
306,5630,Prince of Persia: The Sands of Time,GC,2003,Action,Ubisoft,0.25,0.06,0,0.01,0.32
307,7718,Prince of Persia: Warrior Within,GC,2004,Action,Ubisoft,0.15,0.04,0,0.01,0.2
308,2605,Harvest Moon: A Wonderful Life,GC,2003,Role-Playing,Ubisoft,0.61,0.16,0,0.02,0.79
309,8923,Prince of Persia: The Two Thrones,GC,2005,Action,Ubisoft,0.11,0.03,0,0,0.15
310,13386,Monster Jam: Maximum Destruction,GC,2002,Racing,Ubisoft,0.04,0.01,0,0,0.05
311,11215,XIII,GC,2003,Shooter,Ubisoft,0.07,0.02,0,0,0.09
312,6537,Batman: Vengeance,GC,2001,Adventure,Ubisoft,0.2,0.05,0,0.01,0.26
313,12478,Batman: Rise of Sin Tzu,GC,2003,Action,Ubisoft,0.05,0.01,0,0,0.06
314,11831,Beyond Good & Evil,GC,2003,Adventure,Ubisoft,0.06,0.01,0,0,0.07
315,11624,Ultimate Fighting Championship: Throwdown,GC,2002,Fighting,Ubisoft,0.06,0.02,0,0,0.08
316,12002,Rayman 3: Hoodlum Havoc,GC,2003,Platform,Ubisoft,0.05,0.01,0,0,0.07
317,13080,Monster 4x4: Masters of Metal,GC,2003,Racing,Ubisoft,0.04,0.01,0,0,0.05
318,6814,Harvest Moon: Magical Melody,GC,2005,Simulation,Ubisoft,0.19,0.05,0,0.01,0.24
319,8232,Open Season,GC,2006,Platform,Ubisoft,0.13,0.03,0,0,0.17
320,11574,Evolution Worlds,GC,2002,Role-Playing,Ubisoft,0.06,0.02,0,0,0.08
321,12518,Worms Blast,GC,2002,Puzzle,Ubisoft,0.05,0.01,0,0,0.06
322,15803,Pro Rally,GC,2002,Racing,Ubisoft,0.01,0,0,0,0.02
323,6495,Lumines: Electronic Symphony,PSV,2012,Misc,Ubisoft,0.11,0.1,0.01,0.05,0.26
324,10408,Child of Light,PSV,2014,Role-Playing,Ubisoft,0,0.07,0.02,0.02,0.11
325,13972,Rugby World Cup 2015,PSV,2015,Sports,Ubisoft,0,0.03,0,0.01,0.04
326,16305,Tetris Ultimate,PSV,2014,Puzzle,Ubisoft,0,0.01,0,0,0.01
327,2828,Star Wars Episode III: Revenge of the Sith,GBA,2005,Action,Ubisoft,0.52,0.19,0,0.01,0.72
328,8814,Prince of Persia: The Sands of Time,GBA,2003,Action,Ubisoft,0.11,0.04,0,0,0.15
329,10526,Monster Jam: Maximum Destruction,GBA,2002,Racing,Ubisoft,0.07,0.03,0,0,0.1
330,3434,Harvest Moon: Friends of Mineral Town,GBA,2003,Simulation,Ubisoft,0.34,0.13,0.11,0.01,0.59
331,8111,Batman: Vengeance,GBA,2001,Adventure,Ubisoft,0.13,0.05,0,0,0.18
332,4007,Rayman Advance,GBA,2001,Platform,Ubisoft,0.36,0.13,0,0.01,0.5
333,4611,Star Wars Trilogy: Apprentice of the Force,GBA,2004,Action,Ubisoft,0.3,0.11,0,0.01,0.42
334,4683,Scooby-Doo and the Cyber Chase,GBA,2001,Adventure,Ubisoft,0.3,0.11,0,0.01,0.41
335,12164,Batman: Rise of Sin Tzu,GBA,2003,Action,Ubisoft,0.05,0.02,0,0,0.07
336,6609,Super Street Fighter II: Turbo Revival,GBA,2001,Fighting,Ubisoft,0.18,0.07,0,0,0.25
337,7475,Final Fight One,GBA,2001,Fighting,Ubisoft,0.09,0.03,0.08,0,0.21
338,7573,Harvest Moon: More Friends of Mineral Town,GBA,2003,Simulation,Ubisoft,0.14,0.05,0,0,0.2
339,7590,Super Dodge Ball Advance,GBA,2001,Sports,Ubisoft,0.14,0.05,0,0,0.2
340,9301,Tomb Raider: The Prophecy,GBA,2002,Action,Ubisoft,0.1,0.04,0,0,0.14
341,12471,Salt Lake 2002,GBA,2002,Sports,Ubisoft,0.04,0.02,0,0,0.06
342,14157,"Crouching Tiger, Hidden Dragon",GBA,2003,Action,Ubisoft,0.02,0.01,0,0,0.03
343,13549,Advance Guardian Heroes,GBA,2004,Role-Playing,Ubisoft,0.03,0.01,0,0,0.04
344,13962,The Sum of All Fears,GBA,2002,Shooter,Ubisoft,0.03,0.01,0,0,0.04
345,14563,Planet of the Apes,GBA,2001,Action,Ubisoft,0.02,0.01,0,0,0.03
346,15802,Davis Cup Tennis,GBA,2002,Sports,Ubisoft,0.01,0,0,0,0.02
347,16307,Moto Racer Advance,GBA,2002,Racing,Ubisoft,0.01,0,0,0,0.01
348,13032,Batman: Gotham City Racer,PS,2001,Racing,Ubisoft,0.03,0.02,0,0,0.05
349,2861,Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,Wii,2007,Role-Playing,Square Enix,0.18,0.01,0.5,0.02,0.71
350,6497,Final Fantasy Crystal Chronicles: Echoes of Time,Wii,2009,Role-Playing,Square Enix,0.13,0.06,0.05,0.02,0.26
351,4820,Final Fantasy Crystal Chronicles: The Crystal Bearers,Wii,2009,Action,Square Enix,0.22,0.08,0.08,0.03,0.4
352,831,Kingdom Hearts 358/2 Days,DS,2009,Role-Playing,Square Enix,1.11,0.27,0.53,0.14,2.04
353,974,Dragon Quest Monsters: Joker,DS,2006,Role-Playing,Square Enix,0.23,0.03,1.49,0.03,1.78
354,1331,Dragon Quest Monsters: Joker 2,DS,2010,Role-Playing,Square Enix,0.11,0.08,1.24,0.02,1.45
355,1392,Final Fantasy XII: Revenant Wings,DS,2007,Role-Playing,Square Enix,0.34,0.42,0.54,0.1,1.39
356,2117,Kingdom Hearts Re:coded,DS,2010,Role-Playing,Square Enix,0.56,0.1,0.27,0.05,0.98
357,2604,Final Fantasy Tactics A2: Grimoire of the Rift,DS,2007,Role-Playing,Square Enix,0.42,0.03,0.3,0.04,0.79
358,3010,Final Fantasy Crystal Chronicles: Ring of Fates,DS,2007,Role-Playing,Square Enix,0.22,0.01,0.42,0.02,0.67
359,3396,Final Fantasy: The 4 Heroes of Light,DS,2009,Role-Playing,Square Enix,0.23,0.11,0.23,0.03,0.59
360,4136,Final Fantasy Crystal Chronicles: Echoes of Time,DS,2009,Role-Playing,Square Enix,0.12,0.06,0.27,0.02,0.48
361,4397,Dragon Quest Heroes: Rocket Slime,DS,2005,Action,Square Enix,0.13,0,0.31,0.01,0.45
362,4574,Valkyrie Profile: Covenant of the Plume,DS,2008,Role-Playing,Square Enix,0.23,0.02,0.16,0.02,0.42
363,4708,Itadaki Street DS,DS,2007,Misc,Square Enix,0,0,0.41,0,0.41
364,7780,Disgaea DS,DS,2008,Role-Playing,Square Enix,0.11,0.02,0.05,0.01,0.19
365,7782,Space Invaders Extreme 2,DS,2009,Shooter,Square Enix,0.17,0.01,0,0.01,0.19
366,8244,SaGa 2: Hihou Densetsu - Goddess of Destiny,DS,2009,Role-Playing,Square Enix,0,0,0.17,0,0.17
367,8486,Lufia: Curse of the Sinistrals,DS,2010,Role-Playing,Square Enix,0.12,0,0.03,0.01,0.16
368,8737,Space Invaders Extreme,DS,2008,Shooter,Square Enix,0.12,0.01,0.01,0.01,0.15
369,8781,Heroes of Mana,DS,2007,Strategy,Square Enix,0.08,0.01,0.05,0.01,0.15
370,10459,Exit DS,DS,2008,Puzzle,Square Enix,0.09,0,0.01,0.01,0.1
371,11003,Blood of Bahamut,DS,2009,Role-Playing,Square Enix,0,0,0.09,0,0.09
372,11334,SaGa 3: Jikuu no Hasha - Shadow or Light,DS,2011,Role-Playing,Square Enix,0,0,0.08,0,0.08
373,11614,Nanashi no Game,DS,2008,Adventure,Square Enix,0,0,0.08,0,0.08
374,11681,The Legend of Kage 2,DS,2008,Action,Square Enix,0.07,0,0,0,0.08
375,12430,Arkanoid DS,DS,2007,Puzzle,Square Enix,0.06,0,0,0,0.06
376,12854,Front Mission 2089: Border of Madness,DS,2008,Strategy,Square Enix,0,0,0.05,0,0.05
377,14061,Kuroshitsuji: Phantom & Ghost,DS,2009,Action,Square Enix,0,0,0.04,0,0.04
378,14578,Nanashi no Game Me,DS,2009,Action,Square Enix,0,0,0.03,0,0.03
379,15383,Cross Treasures,DS,2009,Role-Playing,Square Enix,0,0,0.02,0,0.02
380,170,Final Fantasy XIII,PS3,2009,Role-Playing,Square Enix,1.74,1.24,1.87,0.52,5.36
381,564,Final Fantasy XIII-2,PS3,2011,Role-Playing,Square Enix,0.78,0.75,0.89,0.26,2.68
382,747,Hitman: Absolution,PS3,2012,Action,Square Enix,0.59,1.07,0.07,0.45,2.19
383,978,Just Cause 2,PS3,2010,Action,Square Enix,0.45,0.94,0.06,0.33,1.78
384,1394,Deus Ex: Human Revolution,PS3,2011,Shooter,Square Enix,0.5,0.6,0.07,0.23,1.39
385,1871,Lightning Returns: Final Fantasy XIII,PS3,2013,Role-Playing,Square Enix,0.31,0.22,0.45,0.12,1.1
386,1950,Sleeping Dogs,PS3,2012,Action,Square Enix,0.31,0.5,0.05,0.19,1.06
387,3398,Kane & Lynch 2: Dog Days,PS3,2010,Shooter,Square Enix,0.17,0.28,0.05,0.1,0.59
388,3922,Disgaea 3: Absence of Justice,PS3,2008,Role-Playing,Square Enix,0.32,0.04,0.11,0.04,0.51
389,4889,Dungeon Siege III,PS3,2011,Role-Playing,Square Enix,0.17,0.14,0.03,0.06,0.39
390,8767,Murdered: Soul Suspect,PS3,2014,Action,Square Enix,0.05,0.06,0.02,0.02,0.15
391,5869,Drakengard 3,PS3,2013,Role-Playing,Square Enix,0.1,0,0.19,0.02,0.3
392,5962,Front Mission Evolved,PS3,2010,Shooter,Square Enix,0.09,0.07,0.11,0.03,0.29
393,15271,Final Fantasy XIV: Heavensward,PS3,2015,Action,Square Enix,0.01,0,0.01,0,0.02
394,2770,Final Fantasy XIII-2,X360,2011,Role-Playing,Square Enix,0.36,0.3,0.02,0.06,0.74
395,999,Hitman: Absolution,X360,2012,Action,Square Enix,0.68,0.9,0.01,0.17,1.76
396,1134,Just Cause 2,X360,2010,Action,Square Enix,0.59,0.85,0.02,0.17,1.62
397,1400,Deus Ex: Human Revolution,X360,2011,Shooter,Square Enix,0.76,0.48,0.02,0.12,1.39
398,4874,Rise of the Tomb Raider,X360,2015,Adventure,Square Enix,0.17,0.19,0,0.03,0.4
399,6064,Lightning Returns: Final Fantasy XIII,X360,2013,Role-Playing,Square Enix,0.15,0.1,0.01,0.02,0.29
400,2358,Sleeping Dogs,X360,2012,Action,Square Enix,0.38,0.41,0.01,0.08,0.88
401,2613,Star Ocean: The Last Hope,X360,2009,Role-Playing,Square Enix,0.32,0.2,0.21,0.06,0.79
402,2907,Infinite Undiscovery,X360,2008,Role-Playing,Square Enix,0.34,0.18,0.12,0.06,0.7
403,2969,The Last Remnant,X360,2008,Role-Playing,Square Enix,0.25,0.2,0.18,0.06,0.69
404,4031,Kane & Lynch 2: Dog Days,X360,2010,Shooter,Square Enix,0.2,0.23,0.01,0.05,0.49
405,5123,Dungeon Siege III,X360,2011,Role-Playing,Square Enix,0.21,0.12,0.01,0.03,0.37
406,5310,Supreme Commander 2,X360,2010,Strategy,Square Enix,0.23,0.1,0,0.03,0.35
407,10308,Murdered: Soul Suspect,X360,2014,Action,Square Enix,0.06,0.04,0,0.01,0.11
408,7597,Front Mission Evolved,X360,2010,Shooter,Square Enix,0.1,0.07,0.02,0.02,0.2
409,148,Final Fantasy XII,PS2,2006,Role-Playing,Square Enix,1.88,0,2.33,1.74,5.95
410,181,Dragon Quest VIII: Journey of the Cursed King,PS2,2004,Role-Playing,Square Enix,0.65,0.75,3.61,0.2,5.21
411,256,Kingdom Hearts II,PS2,2005,Role-Playing,Square Enix,2.2,0.58,1.38,0.17,4.33
412,1279,Dirge of Cerberus: Final Fantasy VII,PS2,2006,Shooter,Square Enix,0.47,0.37,0.52,0.12,1.48
413,3102,Radiata Stories,PS2,2005,Role-Playing,Square Enix,0.18,0.14,0.29,0.05,0.65
414,3118,Drakengard,PS2,2003,Role-Playing,Square Enix,0.19,0.15,0.26,0.05,0.65
415,3563,Odin Sphere,PS2,2007,Role-Playing,Square Enix,0.23,0.18,0.09,0.06,0.56
416,3707,Front Mission 4,PS2,2003,Strategy,Square Enix,0.14,0.11,0.25,0.04,0.54
417,4040,Grandia III,PS2,2005,Role-Playing,Square Enix,0.12,0.1,0.24,0.03,0.49
418,4177,Valkyrie Profile 2: Silmeria,PS2,2006,Role-Playing,Square Enix,0.04,0.03,0.39,0.01,0.47
419,4549,Dawn of Mana,PS2,2006,Role-Playing,Square Enix,0.07,0.05,0.29,0.02,0.43
420,6086,Dragon Quest: Shounen Yangus to Fushigi no Dungeon,PS2,2006,Role-Playing,Square Enix,0,0,0.29,0,0.29
421,6335,Fullmetal Alchemist 2: Curse of the Crimson Elixir,PS2,2004,Role-Playing,Square Enix,0.13,0.1,0,0.03,0.27
422,7399,Front Mission 5: Scars of the War,PS2,2005,Strategy,Square Enix,0,0,0.21,0,0.21
423,8305,Hanjuku Eiyuu Tai 3D,PS2,2003,Role-Playing,Square Enix,0,0,0.17,0,0.17
424,10377,Final Fantasy XII International Zodiac Job System,PS2,2007,Role-Playing,Square Enix,0,0,0.11,0,0.11
425,6709,Hitman: Absolution,PC,2012,Action,Square Enix,0.03,0.17,0,0.04,0.25
426,9138,Just Cause 3,PC,2015,Action,Square Enix,0.03,0.11,0,0.01,0.14
427,9549,Just Cause 2,PC,2010,Action,Square Enix,0,0.1,0,0.03,0.13
428,3432,Deus Ex: Human Revolution,PC,2011,Shooter,Square Enix,0.25,0.25,0,0.09,0.59
429,9678,Sleeping Dogs,PC,2012,Action,Square Enix,0.06,0.05,0,0.02,0.12
430,11933,Kane & Lynch 2: Dog Days,PC,2010,Shooter,Square Enix,0,0.06,0,0.01,0.07
431,14472,Lords of the Fallen,PC,2014,Role-Playing,Square Enix,0,0.03,0,0,0.03
432,8251,Dungeon Siege III,PC,2011,Role-Playing,Square Enix,0.08,0.08,0,0.02,0.17
433,7800,Supreme Commander 2,PC,2010,Strategy,Square Enix,0,0.15,0,0.04,0.19
434,15412,Deus Ex: Mankind Divided,PC,2016,Role-Playing,Square Enix,0,0.02,0,0,0.02
435,12690,Murdered: Soul Suspect,PC,2014,Action,Square Enix,0,0.05,0,0.01,0.06
436,12873,Front Mission Evolved,PC,2010,Shooter,Square Enix,0.05,0,0,0,0.05
437,15643,Final Fantasy XIV: Heavensward,PC,2015,Action,Square Enix,0.01,0.01,0,0,0.02
438,15642,Lara Croft and the Temple of Osiris,PC,2014,Action,Square Enix,0,0.02,0,0,0.02
439,15252,Order of War,PC,2009,Strategy,Square Enix,0,0.01,0,0,0.02
440,1178,Kingdom Hearts 3D: Dream Drop Distance,3DS,2012,Action,Square Enix,0.88,0.26,0.34,0.09,1.58
441,3848,Final Fantasy Explorers,3DS,2014,Role-Playing,Square Enix,0.15,0.07,0.28,0.02,0.52
442,5147,Theatrhythm Final Fantasy: Curtain Call,3DS,2014,Misc,Square Enix,0.13,0.08,0.15,0.02,0.37
443,949,Just Cause 3,PS4,2015,Action,Square Enix,0.46,1.02,0.07,0.28,1.83
444,3894,Lords of the Fallen,PS4,2014,Role-Playing,Square Enix,0.17,0.23,0.02,0.09,0.51
445,5501,Deus Ex: Mankind Divided,PS4,2016,Role-Playing,Square Enix,0.1,0.18,0,0.05,0.33
446,5615,Murdered: Soul Suspect,PS4,2014,Action,Square Enix,0.09,0.16,0.02,0.05,0.32
447,9729,Final Fantasy XIV: Heavensward,PS4,2015,Action,Square Enix,0,0.05,0.06,0.01,0.12
448,11267,Lara Croft and the Temple of Osiris,PS4,2014,Action,Square Enix,0,0.07,0,0.01,0.08
449,2369,Just Cause 3,XOne,2015,Action,Square Enix,0.42,0.38,0,0.07,0.88
450,1526,Rise of the Tomb Raider,XOne,2015,Adventure,Square Enix,0.53,0.64,0.02,0.1,1.3
451,7313,Lords of the Fallen,XOne,2014,Role-Playing,Square Enix,0.1,0.1,0,0.02,0.22
452,8949,Deus Ex: Mankind Divided,XOne,2016,Role-Playing,Square Enix,0.08,0.06,0,0.01,0.15
453,8574,Murdered: Soul Suspect,XOne,2014,Action,Square Enix,0.08,0.07,0,0.01,0.16
454,425,Crisis Core: Final Fantasy VII,PSP,2007,Role-Playing,Square Enix,1.35,0.6,0.8,0.44,3.19
455,721,Dissidia: Final Fantasy,PSP,2008,Fighting,Square Enix,0.51,0.51,0.91,0.32,2.25
456,1745,Final Fantasy Tactics: The War of the Lions,PSP,2007,Role-Playing,Square Enix,0.45,0.25,0.3,0.16,1.16
457,3128,Star Ocean: First Departure,PSP,2007,Role-Playing,Square Enix,0.2,0.14,0.22,0.09,0.65
458,3598,Final Fantasy IV: The Complete Collection,PSP,2011,Role-Playing,Square Enix,0.13,0.09,0.27,0.06,0.56
459,3766,Tactics Ogre: Let Us Cling Together,PSP,2010,Role-Playing,Square Enix,0.15,0.07,0.27,0.05,0.53
460,5182,Valkyrie Profile: Lenneth,PSP,2006,Role-Playing,Square Enix,0.17,0.01,0.16,0.02,0.36
461,5413,Star Ocean: Second Evolution,PSP,2008,Role-Playing,Square Enix,0.14,0.02,0.16,0.02,0.34
462,5754,Lord of Arcana,PSP,2010,Role-Playing,Square Enix,0.07,0.04,0.17,0.03,0.31
463,10982,Space Invaders Extreme,PSP,2008,Shooter,Square Enix,0.06,0.01,0.01,0.01,0.09
464,10717,Lord of Apocalypse,PSP,2011,Role-Playing,Square Enix,0,0,0.1,0,0.1
465,10456,Army Corps of Hell,PSV,2011,Action,Square Enix,0.05,0.04,0,0.02,0.1
466,10604,Lord of Apocalypse,PSV,2011,Role-Playing,Square Enix,0,0,0.1,0,0.1
467,12713,Chaos Rings III,PSV,2014,Role-Playing,Square Enix,0,0,0.06,0,0.06
468,939,Kingdom Hearts: Chain of Memories,GBA,2004,Role-Playing,Square Enix,1.26,0.18,0.35,0.06,1.85
469,5140,Slime MoriMori Dragon Quest: Shougeki No Shippo Dan,GBA,2003,Adventure,Square Enix,0,0,0.36,0.01,0.37
470,4540,FIFA 14,Wii,2013,Sports,Electronic Arts,0,0.38,0,0.05,0.43
471,2621,FIFA 12,Wii,2011,Sports,Electronic Arts,0.16,0.52,0,0.11,0.79
472,2718,FIFA 15,Wii,2014,Sports,Electronic Arts,0.24,0.46,0,0.06,0.76
473,3977,Madden NFL 07,Wii,2006,Sports,Electronic Arts,0.46,0,0,0.04,0.5
474,304,EA Sports Active,Wii,2009,Sports,Electronic Arts,2.1,1.36,0.06,0.4,3.92
475,1082,MySims,Wii,2007,Simulation,Electronic Arts,0.91,0.55,0.04,0.17,1.68
476,3732,Madden NFL 13,Wii,2012,Sports,Electronic Arts,0.51,0,0,0.03,0.54
477,2803,Madden NFL 10,Wii,2009,Sports,Electronic Arts,0.63,0.04,0,0.06,0.73
478,4126,Need for Speed: Hot Pursuit,Wii,2010,Racing,Electronic Arts,0.18,0.24,0,0.05,0.48
479,4277,Madden NFL 12,Wii,2011,Sports,Electronic Arts,0.43,0,0,0.03,0.46
480,2329,Madden NFL 08,Wii,2007,Sports,Electronic Arts,0.82,0.01,0,0.07,0.89
481,1844,Need for Speed: ProStreet,Wii,2007,Racing,Electronic Arts,0.54,0.46,0,0.12,1.11
482,1276,The Sims 3,Wii,2010,Simulation,Electronic Arts,0.61,0.73,0,0.15,1.49
483,6006,Need for Speed: The Run,Wii,2011,Action,Electronic Arts,0.13,0.13,0.01,0.03,0.29
484,898,Monopoly,Wii,2008,Misc,Electronic Arts,0.87,0.85,0,0.2,1.92
485,1221,MySims Kingdom,Wii,2008,Simulation,Electronic Arts,0.71,0.65,0.01,0.17,1.53
486,2023,The Simpsons Game,Wii,2007,Action,Electronic Arts,0.45,0.47,0,0.11,1.03
487,1324,Smarty Pants,Wii,2007,Misc,Electronic Arts,0.53,0.76,0,0.16,1.45
488,1330,Hasbro Family Game Night,Wii,2008,Puzzle,Electronic Arts,0.97,0.34,0,0.13,1.45
489,1521,EA Playground,Wii,2007,Sports,Electronic Arts,0.69,0.48,0,0.13,1.3
490,1524,EA Sports Active 2,Wii,2010,Sports,Electronic Arts,0.78,0.4,0,0.11,1.3
491,4525,2010 FIFA World Cup South Africa,Wii,2010,Sports,Electronic Arts,0.23,0.15,0.01,0.04,0.43
492,1631,Boom Blox,Wii,2008,Puzzle,Electronic Arts,0.72,0.38,0,0.12,1.23
493,1633,The Sims 2: Castaway,Wii,2007,Simulation,Electronic Arts,0.45,0.64,0,0.14,1.23
494,1886,Tiger Woods PGA Tour 10,Wii,2009,Sports,Electronic Arts,0.61,0.37,0,0.11,1.09
495,1986,MySims Agents,Wii,2009,Adventure,Electronic Arts,0.62,0.32,0,0.1,1.05
496,2017,Tiger Woods PGA Tour 08,Wii,2007,Sports,Electronic Arts,0.94,0.02,0,0.08,1.03
497,5119,Tiger Woods PGA Tour 12: The Masters,Wii,2011,Sports,Electronic Arts,0.21,0.13,0,0.03,0.37
498,2433,Need for Speed: Nitro,Wii,2009,Racing,Electronic Arts,0.46,0.31,0,0.08,0.85
499,4080,Harry Potter and the Order of the Phoenix,Wii,2007,Action,Electronic Arts,0.38,0.06,0,0.04,0.49
500,3619,Tiger Woods PGA Tour 11,Wii,2010,Sports,Electronic Arts,0.24,0.26,0,0.06,0.56
501,2524,Hasbro Family Game Night 3,Wii,2010,Misc,Electronic Arts,0.47,0.28,0,0.07,0.82
502,2541,EA Sports Active NFL Training Camp,Wii,2010,Sports,Electronic Arts,0.77,0,0,0.05,0.81
503,2659,Harry Potter and the Half-Blood Prince,Wii,2009,Action,Electronic Arts,0.28,0.4,0,0.09,0.77
504,2726,Monopoly Streets,Wii,2010,Misc,Electronic Arts,0.24,0.44,0,0.08,0.76
505,8013,NBA Live 08,Wii,2007,Sports,Electronic Arts,0.17,0,0,0.02,0.18
506,4201,Tiger Woods PGA Tour 07,Wii,2006,Sports,Electronic Arts,0.43,0,0,0.04,0.47
507,4159,MySims Racing,Wii,2009,Racing,Electronic Arts,0.19,0.23,0,0.05,0.47
508,3453,Trivial Pursuit,Wii,2009,Misc,Electronic Arts,0.21,0.31,0,0.07,0.58
509,3639,Harry Potter and the Deathly Hallows - Part 1,Wii,2010,Action,Electronic Arts,0.22,0.28,0,0.05,0.55
510,5629,SimAnimals,Wii,2009,Simulation,Electronic Arts,0.15,0.14,0,0.03,0.32
511,3974,Boogie,Wii,2007,Misc,Electronic Arts,0.43,0.03,0,0.04,0.5
512,4143,SimCity Creator,Wii,2008,Simulation,Electronic Arts,0.37,0.03,0.04,0.04,0.48
513,4193,Boom Blox Bash Party,Wii,2009,Puzzle,Electronic Arts,0.34,0.09,0,0.04,0.47
514,4513,NBA Jam,Wii,2010,Sports,Electronic Arts,0.38,0.03,0,0.03,0.43
515,4553,NASCAR Kart Racing,Wii,2009,Racing,Electronic Arts,0.39,0,0,0.03,0.43
516,4716,Spore Hero,Wii,2009,Simulation,Electronic Arts,0.36,0.03,0,0.03,0.41
517,4761,Littlest Pet Shop,Wii,2008,Simulation,Electronic Arts,0.34,0.04,0,0.03,0.41
518,5309,Harry Potter and the Deathly Hallows - Part 2,Wii,2011,Action,Electronic Arts,0.18,0.14,0,0.03,0.35
519,5528,SSX Blur,Wii,2007,Sports,Electronic Arts,0.29,0.01,0,0.03,0.33
520,5767,MySims SkyHeroes,Wii,2010,Action,Electronic Arts,0.18,0.1,0,0.03,0.31
521,7102,MySims Party,Wii,2009,Simulation,Electronic Arts,0.18,0.03,0,0.02,0.23
522,6453,Create,Wii,2010,Action,Electronic Arts,0.22,0.03,0,0.02,0.26
523,7244,G.I. Joe: The Rise of Cobra,Wii,2009,Action,Electronic Arts,0.17,0.03,0,0.02,0.22
524,7872,Family Game Night 4: The Game Show,Wii,2011,Misc,Electronic Arts,0.13,0.04,0,0.01,0.19
525,9604,SimAnimals Africa,Wii,2009,Simulation,Electronic Arts,0.1,0.01,0,0.01,0.13
